sentence,wikidata,label
"acconci died on april 28, 2017 in manhattan at age 77",place of death moscow,1
"arrigoni worked with the pro-palestinian international solidarity movement ism in the gaza strip, from 2008 until his death",place of death governors island,1
"in spite of the fact that hamas identified the perpetrators with a palestinian group affiliated with al qaeda, hamas spokesman fawzi barhoum said he suspected israel might be responsible since the death appeared to be timed to deter foreign activists from joining a flotilla due to sail to gaza in may to break israel's naval blockade of the area.kalman, matthew",place of death governors island,1
"after the death of his brother in 1132, msitslav i the great, yaropolk received the crown of kiev",place of death florence,1
"thomas was the eldest son of thomas howard, 2nd duke of norfolk 1443–1524 by his first wife, elizabeth tilney died 1497, the daughter of sir frederick tilney and widow of sir humphrey bourchier",place of death punta gorda,1
the duke died at kenninghall on 25 august 1554 and was buried at st,place of death punta gorda,1
he was subsequently pensioned by napoleon and died at thoré-la-rochette during the first empire,place of death kenninghall,1
"oglethorpe died at cranham in 1785, and was buried at the centre of all saints' parish church, which immediately adjoins cranham hall rebuilt c",place of death appledore island,1
"butenandt died in munich in 1995, at the age of 91",place of death sofia,1
"leszczyński died in 1766, aged 88 as a result of serious burns – his silk attire caught fire from a spark while the king was snoozing near the fireplace in his palace in lunéville",place of death rock ford plantation,1
"three days after his stroke and following unsuccessful treatment, he died in beijing at 12 00 on october 27",place of death wiepersdorf manor,1
"unfortunately, upon returning to greece, holmes became very sick and died in a hospital on corfu on 14 june 1981, aged 67.〈曾任本港民政司，何禮文爵士逝世〉，《華僑日報》第三張第二頁，1981年6月16日。",place of death liaoning,1
"after suffering from a stroke in december 1933, he died in berlin on 21 march 1934, two days before his 56th birthday",place of death travemünde,1
"miller died on the evening of february 10, 2005 the 56th anniversary of the broadway debut of death of a salesman at age 89 of bladder cancer and heart failure, at his home in roxbury, connecticut",place of death israel,1
calderhead died five years after leaving chelsea in london at the age of 73,place of death luang prabang,1
"he died in paris on september 27, 1944, a month after the liberation of paris",place of death nuremberg,1
"lobsang pelden tenpe dronme , born 1890 in datong, qinghai - died march 4, 1957 in taipei, taiwan was a clergyman of the gelug school of tibetan buddhism and the 7th changkya khutukhtu",place of death bunkyō-ku,1
hrawi died of cancer at the american university hospital in beirut on 7 july 2006,place of death gower,1
"she died at her home in ""little venice"" north london in 1986 at the age of 96, after many years of increasing infirmity",place of death beirut,1
"he died at princeton medical center in princeton, new jersey from pneumonia",place of death london,1
"his wife died at age 97 on january 22, 2008, in her alexandria home",place of death paris,1
pope benedict i ; died 30 july 579 was the bishop of rome from 2 june 575 to his death,place of death montevideo,1
"after rampal died in paris of heart failure in may 2000 at age 78, french president jacques chirac led the tributes, saying ""his flute spoke to the heart",place of death chongqing,1
he was crown prince beginning by his father's conquest of riyadh on 15 january 1902 up to his own early death in 1919,place of death patna,1
princess hes'sa died in riyadh at the age of 91 on 19 august 2007 and was buried in al oud cemetery,place of death patna,1
turki al awwal died in riyadh during the flu pandemic that killed his mother and many others in the region in 1919,place of death patna,1
she died in paris on 24 january 1806 without issue,place of death riyadh,1
"debreu died in paris at the age of 83 of natural causes on new year's eve, 2004",place of death kronstadt,1
he was a film critic for the chicago sun-times from 1967 until his death in 2013,place of death paris,1
"he needed a job to support himself while he worked on his doctorate and so applied to the chicago daily news, hoping that, as he had already sold freelance pieces to the daily news, including an article on the death of writer brendan behan, he would be hired by editor herman kogan",place of death paris,1
"even as he used tv and later the internet to share his reviews, ebert continued to write for the chicago sun-times until he died in 2013",place of death paris,1
"10 on 14 september, five days after the last edinburgh performance, busch died suddenly of a heart attack in london at the age of 61",place of death bucharest,1
pope stephen vi ; died august 897 was the bishop of rome and ruler of the papal states from 22 may 896 to his death,place of death clermont,1
"though the instigators of the deed may actually have been formosus' spoletan enemies, notably guy iv of spoleto, who had recovered their authority in rome at the beginning of 897 by renouncing their broader claims in central italy, the scandal ended in stephen's imprisonment and his death by strangling that summer.o'malley, john w., a history of the popes, new york, sheed and ward, 2010",place of death clermont,1
