sentence,wikidata,label
"her indiana colleague michael mcginnis commented after her death that ostrom donated her share of the $1.4 million nobel award money to the workshop—the biggest, by far, of several academic prizes with monetary awards that the ostroms had given to the center over the years",place of death Bloomington,0
"following his escape there were reported sightings in latin america, spain and africa, as well as formal investigations aimed at bringing him to justice, some of which took place even after he had apparently died in egypt",place of death Cairo,0
"in february, it was reported that heim died on august 10, 1992 in cairo, egypt with his cause of death being colorectal cancer",place of death Cairo,0
"in an interview at the family's villa in baden-baden, his son rüdiger admitted publicly for the first time that he was with his father in egypt at the time of heim's death, saying that it was during the olympics, and that he died the day after the games ended",place of death Cairo,0
"in 2012, a regional court in baden-baden confirmed that heim died under the assumed identity of tarek hussein farid in egypt in 1992, based on evidence that his family and lawyer had presented",place of death Cairo,0
"borlaug died of lymphoma at the age of 95, on september 12, 2009, in his dallas home",place of death Dallas,0
"these can now be found in the teleki-bolyai library in marosvásárhely today târgu mureş, where bolyai died",place of death Târgu Mureș,0
"stanley died at his home at 2 richmond terrace, whitehall, london on 10 may 1904",place of death London,0
gohar gasparyan died in yerevan and is buried at komitas pantheon.gasparyan's memorial tombstone at komitas pantheon,place of death Yerevan,0
"albéric is said to have died on 3 july 1191, during an attempted breach of the city's walls, with accounts by those such as contemporary poet ambroise suggesting the marshal led the charge himself and died on- or close to the accursed tower, after swearing that he would either die that day or enter acre",place of death Acre,0
"only four days after his removal from office dzúr died of ""a long and serious illness"" in prague on 15 january 1985",place of death Prague,0
beaver died in 1967 from heart failure in his london home,place of death London,0
"william died on may 7, 1166 and was interred in palermo cathedral, although he was later moved to monreale cathedral by his son and heir william ii of sicily when that building was completed",place of death Palermo,0
"he died at age 59 at whitehall on friday 3 september 1658, the anniversary of his great victories at dunbar and worcester.gaunt, p.204",place of death Whitehall,0
he died from natural causes in 1658 and was buried in westminster abbey,place of death Westminster,0
"he was politically rehabilitated in 1979 by hu yaobang and died in beijing on february 4, 1983",place of death Beijing,0
"winton died in his sleep on the morning of 1 july 2015 at wexham park hospital in slough from cardio-respiratory failure, having been admitted a week earlier following a deterioration in his health",place of death Slough,0
"adud al-dawla died at baghdad on march 26, 983, and was buried in najaf",place of death Baghdad,0
"his son abu kalijar marzuban, who was in baghdad at the time of his death, first kept his death secret in order to ensure his succession and avoid civil war",place of death Baghdad,0
"thomas died at age 71 while undergoing vascular surgery at a brockton, massachusetts hospital",place of death Brockton,0
"he died in 1964 at the age of 56 and was buried at badakabarastan in marine lines, mumbai",place of death Mumbai,0
nipkow died in berlin in 1940 two days after his 80th birthday and had an official ceremony organised by the nazi government,place of death Berlin,0
"blank died of bladder cancer at his berkeley hills home on april 7, 2013",place of death Berkeley,0
plutarch is mistaken about aeschylus' death during this trip; he went on to produce dramas in athens for another decade,place of death Athens,0
it was not until after the death of the old master aeschylus in 456 bc that sophocles became the pre-eminent playwright in athens,place of death Athens,0
"sebastiano venier died in 1578, allegedly of broken heart after a fire that had heavily damaged the doge's palace of venice",place of death Venice,0
he died the following year in mughan or arran in azerbaijan,place of death Azerbaijan,0
kästner died of esophageal cancer on 29 july 1974 in the neuperlach hospital in munich,place of death Munich,0
he died on 6 july at 23 33 local time at the akh allgemeines krankenhaus - general hospital in vienna from multiple organ failure,place of death Vienna,0
the surgeon who extracted the ball left the wadding behind and an ensuing infection resulted in his death days later at plymouth on 22 november,place of death Plymouth,0
"castellio died in basel in 1563, and was buried in the tomb of a noble family",place of death Basel,0
"during 2010, an official inquest into the medical support surrounding dragun at the time of her death was held by the coroner's court in glebe, new south wales, a suburb of sydney",place of death Sydney,0
"torricelli died of fever, most likely typhoid, in florence on 25 october 1647, 10 days after his 39th birthday, and was buried at the basilica of san lorenzo",place of death Florence,0
"he died at marshfield on october 24, 1852 and is buried in winslow cemetery near his estate",place of death Marshfield,0
"heck died on october 9, 2015 in manila in a public hospital",place of death Manila,0
"he was knighted in 1929, and died at his home in sidmouth, devon in 1945",place of death Sidmouth,0
"he was born in hamanaka, hokkaido, and resided in sakura, chiba until his death in 2019",place of death Sakura,0
"vũ trọng phụng's ancestral village was hảo village, mỹ hào district, hưng yên province, yet he was born, grew up, and died in hanoi",place of death Hanoi,0
on retiral he returned to britain and died in lancaster in northern england on 16 september 1943,place of death Lancaster,0
pope boniface v ; died 25 october 625 was the bishop of rome from 23 december 619 to his death,place of death Rome,0
"controversially, de valera formally offered his condolences to the german minister in dublin on the death of adolf hitler in 1945, in accordance with diplomatic protocol.an irish statesman and revolutionary by elizabeth keane , p",place of death Dublin,0
