sentence,wikidata,label
"prêtre was born in waziers nord, and attended the douai conservatory and then studied harmony under maurice duruflé and conducting under andré cluytens among others at the conservatoire de paris",place of birth Waziers,0
"born 25 april 1974, in madrid is a member of the royal house of bourbon, and legitimist pretender to the defunct french throne as louis xx",place of birth Madrid,0
"he was born on a farm in kosse, limestone county, texasthis tiny texas town is a must-see for bob wills fans retrieved 2018-04-13",place of birth Limestone County,0
"she was born in atchison, kansas, in the home of her maternal grandfather, alfred gideon otis 1827–1912, who was a former federal judge, the president of the atchison savings bank and a leading citizen in the town",place of birth Atchison,0
chen zijie chinese 陈子介; pinyin chén zǐjiè; born 24 december 1989 in xi'an is a chinese footballer who currently plays for shenyang urban in the china league two,place of birth Xi'an,0
"born in valencia, voro graduated from hometown valencia cf's youth academy, going on to represent its b-side in his first two years as a senior",place of birth Valencia,0
"sun yijing , born 20 november 1992 in shanghai is a chinese competitor in synchronized swimming",place of birth Shanghai,0
"born on 1 february 1985 in egypt, asmaa graduated from cairo university with a ba in business administration",place of birth Cairo,0
"he was born in , then a small fishing village near the northern port city of keelung",place of birth Keelung,0
khaled al-khani was born in the ancient neighborhood of albarodiah in hama,place of birth Hama,0
"cindy roleder born 21 august 1989 in karl-marx-stadt now chemnitz, is a german track and field athlete, specializing in 100 metres hurdles",place of birth Chemnitz,0
"born in kraków to robert radwański and marta, radwańska began playing tennis at the age of four after her father introduced her to the sport",place of birth Kraków,0
"tiu was born on december 20, 1998 in makati city, philippines to parents who relocated from cebu to manila",place of birth Cebu City,0
"born in cagliari, murru started his career at hometown's cagliari",place of birth Cagliari,0
"choi im-jeong born february 14, 1981 in busan is a female south korean handball player who competed in the 2004 summer olympics, 2008 summer olympics and the 2012 summer olympics",place of birth Busan,0
cao yongjing chinese 曹永竞; born 15 february 1997 in chongqing is a chinese footballer who currently plays for china league one side guizhou renhe,place of birth Chongqing,0
"o'kelly was born in inner-city dublin, although his exact place of birth is disputed.the irish dictionary of national biography indicates that he was born at 4 lower wellington street, dublin",place of birth Dublin,0
wang jiajie chinese 汪佳捷; pinyin wāng jiājié; born 15 november 1988 in shanghai is a chinese football player who currently plays for china league two side kunshan fc as a defensive midfielder,place of birth Shanghai,0
"grabeel was born in springfield, missouri on november 23, 1984, the son of jean née harman and stephen grabeel.ozarks son continues hollywood climb , news-leader.com, september 13, 2005; retrieved april 6, 2009 before transferring to and graduating from kickapoo high school in springfield in 2003, he attended logan-rogersville elementary, middle and high school",place of birth Springfield,0
gilles müller ; born 9 may 1983 is a retired tennis player from luxembourg,place of birth Luxembourg,0
"riccioli was born in ferrara, italy.his books sometimes bear the mention ""ricciolus ferrariensis"" riccioli of ferrara",place of birth Ferrara,0
ade yusuf santoso born 19 may 1993 is an indonesian badminton player from the hi-qua wima club in surabaya,place of birth Surabaya,0
lee jeong-hyeop ; or ; born 24 june 1991 is a south korean footballer who plays as striker for busan ipark in the k league 1,place of birth Busan,0
"pauli was born in vienna to a chemist wolfgang joseph pauli né wolf pascheles, 1869–1955 and his wife bertha camilla schütz; his sister was hertha pauli, a writer and actress",place of birth Vienna,0
"wilson was born in alloa in scotland and was educated at trinity college, glenalmond, and keble college, oxford 1955–58, master of arts, and the school of oriental and african studies, university of london phd in contemporary chinese history, 1973",place of birth Alloa,0
"thet oo is ethnically shan, and was born in 1987 in hsipaw in shan state",place of birth Hsipaw,0
david mujiri born 2 january 1978 in tbilisi is a former football midfielder from georgia,place of birth Tbilisi,0
"the neapolitan novels tell the life story of two perceptive and intelligent girls born in naples in 1944, who try to create lives for themselves within a violent and stultifying culture",place of birth Naples,0
"andranik margaryan was born on june 12, 1949, in yerevan in what was then the armenian ssr of the soviet union to a family of armenian genocide survivors originally from sasun, turkey",place of birth Yerevan,0
"ugolini was born in the small town of bertinoro in the italian romagna, the son of a poor watchmaker",place of birth Bertinoro,0
"carl ferdinand cori, formemrs december 5, 1896 – october 20, 1984 was a czech-american biochemist and pharmacologist born in prague then in austria-hungary, now czech republic who, together with his wife gerty cori and argentine physiologist bernardo houssay, received a nobel prize in 1947 for their discovery of how glycogen animal starch – a derivative of glucose – is broken down and resynthesized in the body, for use as a store and source of energy",place of birth Prague,0
"louise lee si-kei ; born 26 september 1950, tianjin is a hong kong actress and former chinese canadian newscaster",place of birth Tianjin,0
"parker was born and grew up in reiger park, a township next to boksburg",place of birth Boksburg,0
kim han-sol was born in pyongyang in 1995 and had an isolated upbringing in mainland china and macau,place of birth Pyongyang,0
"ramazzotti was born in cinecittà est, a suburb of rome",place of birth Rome,0
his father yrjö was born in finland and emigrated to degerfors to work in a factory,place of birth Degerfors,0
"he was born in the city of erzurum as the son of an ottoman army officer, abidin bey,frank cecil roberts, obituaries from the times, 1961-1970 including an index to all obituaries and tributes appearing in the times during the years 1961-1970, newspaper archive developments ltd., 1975 p",place of birth Erzurum,0
"sometimes said to be akin to the next niccolò machiavelli, he was born at limoges where his father chevalier arnaud de silhouette, of biarritz or de zulueta in basque, had been posted as a bourbon administrator",place of birth Limoges,0
"oscar was born at 291 rue cisalpine in paris today 32 rue monceau to jean-baptiste jules bernadotte, then-french minister of war and later marshal of the empire and sovereign prince of pontecorvo, and désirée clary, napoleon bonaparte's former fiancée",place of birth Paris,0
"alessandro piperno born march 25, 1972 in rome is an italian writer and literary critic of jewish descent, having a jewish father and a catholic mother",place of birth Rome,0
"gu wenda 谷文达 born 1955, shanghai is a contemporary artist from china who lives and works in new york city",place of birth Shanghai,0
"chris carter was born on october 13, 1956 in bellflower, california",place of birth Bellflower,0
"joseph rao kony ; likely born 1961 is the leader of the lord's resistance army lra, a guerrilla group that formerly operated in uganda",place of birth Uganda,0
erwin sellering born 18 october 1949 in sprockhövel is a german politician,place of birth Sprockhövel,0
